Barrio;Distrito;Room Type;Accommodates;Bathrooms;Price;Cleaning Fee;Extra People;Minimum Nights;Availability 30;Review Scores Rating;Cancellation Policy;image_path
35.26712328767123;32.661921708185055;32.39297210300429;1;1.0;25.0;0.0;25;1;30;100.0;48.861111111111114;model/images\image-16997713.jpg
72.5973282442748;62.620535714285715;76.61518093556928;3;1.0;109.0;25.0;20;2;8;92.0;57.50543900543901;model/images\image-4687759.jpg
69.01379310344828;62.620535714285715;76.61518093556928;2;1.0;50.0;18.0;0;2;10;88.0;61.91305785123967;model/images\image-8179336.jpg
61.69064748201439;62.620535714285715;32.39297210300429;1;1.0;26.0;8.0;0;3;16;89.0;61.91305785123967;model/images\image-14911737.jpg
72.5973282442748;62.620535714285715;76.61518093556928;3;1.0;65.0;25.0;15;2;3;93.0;48.861111111111114;model/images\image-10523086.jpg
61.689655172413794;63.680851063829785;76.61518093556928;8;2.0;130.0;55.0;15;1;9;95.0;61.91305785123967;model/images\image-14331039.jpg
76.59322033898304;60.36462093862816;76.61518093556928;9;2.0;140.0;70.0;10;2;7;100.0;61.91305785123967;model/images\image-14832620.jpg
64.85915492957747;62.620535714285715;76.61518093556928;6;1.0;195.0;30.0;0;1;9;91.97563176895306;57.50543900543901;model/images\image-1758858.jpg
53.37840290381125;62.620535714285715;76.61518093556928;2;1.0;53.0;15.0;0;1;10;90.0;61.91305785123967;model/images\image-16516540.jpg
53.37840290381125;62.620535714285715;32.39297210300429;1;1.0;26.0;5.0;0;1;23;97.0;48.861111111111114;model/images\image-8085702.jpg
46.54545454545455;46.7008547008547;32.39297210300429;1;1.0;25.0;0.0;0;1;30;93.0;57.50543900543901;model/images\image-5848883.jpg
64.85915492957747;62.620535714285715;76.61518093556928;6;1.0;195.0;30.0;0;3;6;96.0;57.50543900543901;model/images\image-981016.jpg
72.5973282442748;62.620535714285715;76.61518093556928;3;1.0;105.0;30.0;0;2;14;96.0;57.50543900543901;model/images\image-6336277.jpg
59.074074074074076;58.2013769363167;32.39297210300429;1;1.0;40.0;0.0;0;3;15;100.0;48.861111111111114;model/images\image-9296334.jpg
44.4537037037037;42.639405204460964;32.39297210300429;1;1.0;30.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-12208039.jpg
61.69064748201439;62.620535714285715;76.61518093556928;2;1.0;55.0;15.0;0;1;0;96.0;61.91305785123967;model/images\image-12765287.jpg
28.903225806451612;32.661921708185055;76.61518093556928;4;1.0;80.0;0.0;0;5;0;97.0;61.91305785123967;model/images\image-318826.jpg
61.69064748201439;62.620535714285715;32.39297210300429;2;2.0;25.0;30.0;10;4;15;100.0;48.861111111111114;model/images\image-17081342.jpg
32.69767441860465;35.107883817427386;32.39297210300429;2;1.0;19.0;0.0;12;1;25;97.0;57.50543900543901;model/images\image-16869068.jpg
56.92857142857143;58.2013769363167;32.39297210300429;1;1.0;35.0;0.0;0;1;13;93.0;48.861111111111114;model/images\image-17469663.jpg
64.85915492957747;62.620535714285715;32.39297210300429;2;3.0;25.0;15.0;0;10;0;91.97563176895306;61.91305785123967;model/images\image-3810967.jpg
69.48076923076923;58.2013769363167;76.61518093556928;4;2.0;90.0;70.0;0;3;0;92.0;61.91305785123967;model/images\image-15154841.jpg
61.69064748201439;62.620535714285715;76.61518093556928;2;1.0;45.0;0.0;0;2;10;89.0;61.91305785123967;model/images\image-16226754.jpg
53.88970588235294;58.2013769363167;76.61518093556928;7;1.0;75.0;0.0;0;2;0;91.97563176895306;48.861111111111114;model/images\image-14106300.jpg
41.06666666666667;46.7008547008547;32.39297210300429;1;1.0;15.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-5829509.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;1.0;50.0;0.0;0;3;8;95.0;61.91305785123967;model/images\image-13691956.jpg
25.3;32.661921708185055;32.39297210300429;1;1.0;17.0;0.0;8;2;0;97.0;61.91305785123967;model/images\image-514917.jpg
64.85915492957747;62.620535714285715;32.39297210300429;2;1.0;30.0;0.0;0;2;0;91.97563176895306;48.861111111111114;model/images\image-15523261.jpg
55.28333333333333;58.2013769363167;32.39297210300429;2;1.0;35.0;5.0;0;2;16;91.97563176895306;57.50543900543901;model/images\image-17838351.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;4.0;20.0;15.0;5;10;0;100.0;61.91305785123967;model/images\image-8494011.jpg
35.26712328767123;32.661921708185055;32.39297210300429;1;1.0;17.0;0.0;0;1;28;90.0;57.50543900543901;model/images\image-892453.jpg
65.49375;62.620535714285715;76.61518093556928;4;1.0;55.0;30.0;10;5;5;94.0;61.91305785123967;model/images\image-6491396.jpg
61.69064748201439;62.620535714285715;32.39297210300429;1;1.0;26.0;40.0;9;1;0;91.97563176895306;48.861111111111114;model/images\image-15549757.jpg
45.64242424242424;42.639405204460964;32.39297210300429;2;1.0;45.0;0.0;0;2;3;93.0;57.50543900543901;model/images\image-8267332.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;70.0;20.0;15;5;0;98.0;61.91305785123967;model/images\image-1143674.jpg
61.69064748201439;62.620535714285715;32.39297210300429;2;1.0;40.0;10.0;30;4;0;98.0;57.50543900543901;model/images\image-3536734.jpg
53.37840290381125;62.620535714285715;32.39297210300429;1;1.0;20.0;5.0;0;2;0;91.97563176895306;57.50543900543901;model/images\image-18045549.jpg
53.37840290381125;62.620535714285715;76.61518093556928;3;1.0;85.0;40.0;20;2;3;90.0;61.91305785123967;model/images\image-756143.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;2.0;98.0;40.0;25;2;12;97.0;57.50543900543901;model/images\image-11393884.jpg
38.5;60.36462093862816;32.39297210300429;2;2.0;70.0;0.0;0;1;30;91.97563176895306;48.861111111111114;model/images\image-4266937.jpg
61.69064748201439;62.620535714285715;76.61518093556928;2;1.0;55.0;25.0;0;3;5;100.0;57.50543900543901;model/images\image-17019130.jpg
45.84375;45.457142857142856;32.39297210300429;2;1.0;14.0;8.0;10;1;11;94.0;61.91305785123967;model/images\image-12237757.jpg
61.69064748201439;62.620535714285715;32.39297210300429;1;2.0;39.0;0.0;17;1;24;91.97563176895306;48.861111111111114;model/images\image-18041296.jpg
69.01379310344828;62.620535714285715;32.39297210300429;2;1.0;40.0;20.0;0;3;7;96.0;57.50543900543901;model/images\image-8297830.jpg
41.06666666666667;46.7008547008547;32.39297210300429;2;1.0;34.0;0.0;0;2;12;100.0;48.861111111111114;model/images\image-14276011.jpg
43.24;47.84858044164038;76.61518093556928;2;1.0;45.0;0.0;0;5;0;100.0;48.861111111111114;model/images\image-15964100.jpg
61.69064748201439;62.620535714285715;32.39297210300429;2;1.0;28.0;0.0;0;1;0;92.0;48.861111111111114;model/images\image-16446535.jpg
31.5531914893617;42.65909090909091;76.61518093556928;6;1.0;80.0;30.0;15;5;9;96.0;48.861111111111114;model/images\image-3035325.jpg
53.37840290381125;62.620535714285715;27.860869565217392;3;0.0;18.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-11705453.jpg
45.92307692307692;42.65909090909091;76.61518093556928;4;1.0;54.0;0.0;20;1;16;95.0;57.50543900543901;model/images\image-4058513.jpg
65.49375;62.620535714285715;32.39297210300429;2;1.0;35.0;0.0;10;2;30;100.0;48.861111111111114;model/images\image-9020999.jpg
53.37840290381125;62.620535714285715;76.61518093556928;6;1.0;95.0;0.0;10;3;1;96.0;57.50543900543901;model/images\image-1942059.jpg
56.53488372093023;47.84858044164038;76.61518093556928;3;1.0;60.0;0.0;8;3;7;94.0;57.50543900543901;model/images\image-3438672.jpg
61.69064748201439;62.620535714285715;32.39297210300429;2;1.0;25.0;10.0;15;1;5;96.0;61.91305785123967;model/images\image-16570096.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;1.0;39.0;12.0;6;3;26;89.0;57.50543900543901;model/images\image-5446082.jpg
43.24;47.84858044164038;32.39297210300429;1;1.0;20.0;0.0;0;1;0;93.0;61.91305785123967;model/images\image-12995467.jpg
73.27777777777777;63.680851063829785;32.39297210300429;1;1.0;35.0;0.0;20;1;30;93.0;48.861111111111114;model/images\image-10677457.jpg
35.26712328767123;32.661921708185055;76.61518093556928;5;1.0;99.0;0.0;20;2;18;95.0;61.91305785123967;model/images\image-11888792.jpg
43.1764705882353;42.65909090909091;76.61518093556928;3;1.0;39.0;25.0;9;2;10;81.0;61.91305785123967;model/images\image-929062.jpg
39.714285714285715;49.3515625;32.39297210300429;2;1.0;40.0;0.0;0;1;10;100.0;48.861111111111114;model/images\image-17152638.jpg
64.85915492957747;62.620535714285715;76.61518093556928;4;1.0;80.0;0.0;0;3;7;95.0;61.91305785123967;model/images\image-13628646.jpg
65.49375;62.620535714285715;32.39297210300429;2;2.0;25.0;0.0;0;4;0;100.0;61.91305785123967;model/images\image-5921249.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;1.0;32.0;0.0;0;2;5;89.0;57.50543900543901;model/images\image-4718925.jpg
45.64242424242424;42.639405204460964;76.61518093556928;4;1.0;65.0;25.0;0;4;0;100.0;61.91305785123967;model/images\image-13663147.jpg
65.49375;62.620535714285715;76.61518093556928;2;1.0;60.0;0.0;0;2;19;91.97563176895306;61.91305785123967;model/images\image-11050879.jpg
62.916666666666664;38.82142857142857;32.39297210300429;2;1.2280838323353294;190.0;0.0;0;1;30;91.97563176895306;48.861111111111114;model/images\image-626857.jpg
43.375;36.78431372549019;32.39297210300429;2;1.0;25.0;15.0;15;1;12;100.0;48.861111111111114;model/images\image-12878760.jpg
43.24;47.84858044164038;32.39297210300429;2;2.0;48.0;0.0;0;1;24;91.97563176895306;48.861111111111114;model/images\image-18046547.jpg
65.49375;62.620535714285715;76.61518093556928;4;2.0;130.0;40.0;20;3;8;93.0;57.50543900543901;model/images\image-6211454.jpg
72.5973282442748;62.620535714285715;32.39297210300429;2;2.0;40.0;0.0;10;1;0;90.0;48.861111111111114;model/images\image-6284313.jpg
46.1;42.639405204460964;76.61518093556928;4;1.0;70.0;30.0;15;3;7;98.0;57.50543900543901;model/images\image-5821340.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;2.0;40.0;25.0;15;1;25;93.0;48.861111111111114;model/images\image-12365164.jpg
30.695652173913043;36.78431372549019;32.39297210300429;2;1.0;19.0;10.0;0;3;10;94.0;61.91305785123967;model/images\image-14745545.jpg
53.88970588235294;58.2013769363167;76.61518093556928;2;1.0;39.0;10.0;0;1;2;100.0;61.91305785123967;model/images\image-17853322.jpg
48.62264150943396;58.2013769363167;32.39297210300429;1;6.0;35.0;0.0;35;7;28;91.97563176895306;61.91305785123967;model/images\image-13664256.jpg
35.810810810810814;49.3515625;32.39297210300429;2;1.0;20.0;0.0;0;1;16;87.0;57.50543900543901;model/images\image-15855830.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;53.0;29.0;23;2;8;96.0;57.50543900543901;model/images\image-3428310.jpg
25.647058823529413;38.82142857142857;27.860869565217392;2;1.5;12.0;0.0;10;1;13;83.0;61.91305785123967;model/images\image-11208701.jpg
53.37840290381125;62.620535714285715;76.61518093556928;3;1.0;75.0;7.0;0;2;1;93.0;48.861111111111114;model/images\image-10984585.jpg
64.85915492957747;62.620535714285715;32.39297210300429;1;1.5;41.0;0.0;0;1;12;98.0;61.91305785123967;model/images\image-8237604.jpg
90.16071428571429;68.73872180451127;32.39297210300429;2;3.0;30.0;20.0;10;3;16;95.0;61.91305785123967;model/images\image-1050948.jpg
62.6;57.91588785046729;32.39297210300429;2;1.0;30.0;5.0;0;1;16;95.0;57.50543900543901;model/images\image-15481960.jpg
76.59322033898304;60.36462093862816;76.61518093556928;2;1.0;60.0;30.0;0;2;6;97.0;57.50543900543901;model/images\image-4308225.jpg
72.5973282442748;62.620535714285715;32.39297210300429;2;1.0;44.0;0.0;0;2;0;92.0;61.91305785123967;model/images\image-15286211.jpg
55.270270270270274;68.73872180451127;76.61518093556928;2;1.0;45.0;15.0;0;3;9;94.0;57.50543900543901;model/images\image-8668938.jpg
69.01379310344828;62.620535714285715;76.61518093556928;4;1.0;69.0;30.0;10;3;12;94.0;57.50543900543901;model/images\image-9310534.jpg
28.903225806451612;32.661921708185055;76.61518093556928;5;2.0;50.0;25.0;0;5;8;91.97563176895306;57.50543900543901;model/images\image-17878606.jpg
52.0;57.91588785046729;76.61518093556928;7;2.0;71.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-17276939.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;0.0;35.0;0.0;0;1;21;89.0;57.50543900543901;model/images\image-4848244.jpg
65.49375;62.620535714285715;76.61518093556928;2;1.0;27.0;8.0;6;1;10;76.0;61.91305785123967;model/images\image-13018893.jpg
43.375;36.78431372549019;32.39297210300429;2;2.0;28.0;6.0;5;2;4;91.97563176895306;48.861111111111114;model/images\image-17165540.jpg
53.88970588235294;58.2013769363167;32.39297210300429;1;1.0;25.0;30.0;21;1;8;100.0;57.50543900543901;model/images\image-13599880.jpg
45.64242424242424;42.639405204460964;76.61518093556928;3;1.0;75.0;40.0;0;3;2;100.0;57.50543900543901;model/images\image-1643673.jpg
51.416666666666664;49.3515625;76.61518093556928;4;1.0;48.0;20.0;5;2;9;93.0;61.91305785123967;model/images\image-6864659.jpg
69.01379310344828;62.620535714285715;76.61518093556928;2;1.0;90.0;10.0;5;2;9;100.0;61.91305785123967;model/images\image-16716492.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;2.0;118.0;40.0;17;2;14;86.0;48.861111111111114;model/images\image-12965344.jpg
53.88970588235294;58.2013769363167;32.39297210300429;2;1.5;60.0;20.0;0;12;21;91.97563176895306;61.91305785123967;model/images\image-17135808.jpg
72.5973282442748;62.620535714285715;32.39297210300429;2;1.0;35.0;0.0;12;1;9;96.0;57.50543900543901;model/images\image-4413738.jpg
74.50344827586207;68.73872180451127;32.39297210300429;1;1.0;25.0;0.0;0;1;14;96.0;48.861111111111114;model/images\image-7314378.jpg
72.5973282442748;62.620535714285715;76.61518093556928;4;1.0;83.0;15.0;20;2;8;91.0;61.91305785123967;model/images\image-904769.jpg
76.59322033898304;60.36462093862816;76.61518093556928;3;1.0;50.0;0.0;20;2;4;91.0;61.91305785123967;model/images\image-10063739.jpg
62.6;57.91588785046729;32.39297210300429;2;0.0;39.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-12984954.jpg
65.49375;62.620535714285715;76.61518093556928;8;2.0;150.0;50.0;9;3;4;91.0;57.50543900543901;model/images\image-4103680.jpg
61.689655172413794;63.680851063829785;76.61518093556928;2;1.0;65.0;0.0;0;1;0;80.0;48.861111111111114;model/images\image-17121753.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;1.0;70.0;45.0;18;3;15;91.97563176895306;61.91305785123967;model/images\image-16907849.jpg
45.55172413793103;42.639405204460964;76.61518093556928;4;1.0;75.0;0.0;15;4;0;98.0;57.50543900543901;model/images\image-9445945.jpg
64.85915492957747;62.620535714285715;76.61518093556928;2;1.0;30.0;0.0;0;1;7;79.0;57.50543900543901;model/images\image-3384607.jpg
53.37840290381125;62.620535714285715;76.61518093556928;2;1.0;70.0;25.0;0;1;14;100.0;61.91305785123967;model/images\image-17662475.jpg
29.94736842105263;32.661921708185055;76.61518093556928;6;1.0;46.0;0.0;13;2;1;93.0;48.861111111111114;model/images\image-10195541.jpg
59.074074074074076;58.2013769363167;32.39297210300429;1;1.0;39.0;0.0;0;1;13;98.0;57.50543900543901;model/images\image-15711809.jpg
35.810810810810814;49.3515625;32.39297210300429;1;1.0;42.0;0.0;0;1;30;100.0;48.861111111111114;model/images\image-12621282.jpg
57.63235294117647;68.73872180451127;32.39297210300429;1;1.0;47.0;23.0;19;3;30;91.97563176895306;57.50543900543901;model/images\image-18029355.jpg
65.49375;62.620535714285715;32.39297210300429;2;2.0;25.0;15.0;5;10;0;80.0;61.91305785123967;model/images\image-6550986.jpg
55.270270270270274;68.73872180451127;76.61518093556928;2;1.0;40.0;10.0;0;2;0;80.0;57.50543900543901;model/images\image-17733934.jpg
64.85915492957747;62.620535714285715;76.61518093556928;2;1.0;75.0;0.0;15;3;11;86.0;57.50543900543901;model/images\image-1806562.jpg
53.37840290381125;62.620535714285715;76.61518093556928;3;1.0;71.0;30.0;10;2;4;98.0;61.91305785123967;model/images\image-12745724.jpg
63.1764705882353;63.680851063829785;76.61518093556928;2;1.0;60.0;15.0;0;2;11;98.0;57.50543900543901;model/images\image-8147896.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;49.0;20.0;0;2;5;81.0;61.91305785123967;model/images\image-2558321.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;69.0;20.0;0;2;4;96.0;48.861111111111114;model/images\image-14579567.jpg
50.53125;68.73872180451127;76.61518093556928;6;1.0;79.0;50.0;15;1;18;85.0;57.50543900543901;model/images\image-13722281.jpg
53.37840290381125;62.620535714285715;76.61518093556928;3;1.0;49.0;20.0;0;2;0;95.0;48.861111111111114;model/images\image-4943893.jpg
74.50344827586207;68.73872180451127;32.39297210300429;1;1.0;22.0;0.0;0;1;0;85.0;48.861111111111114;model/images\image-9608728.jpg
53.37840290381125;62.620535714285715;32.39297210300429;1;1.0;18.0;10.0;10;2;1;100.0;57.50543900543901;model/images\image-13629756.jpg
61.69064748201439;62.620535714285715;76.61518093556928;2;1.0;80.0;30.0;0;3;0;99.0;57.50543900543901;model/images\image-551490.jpg
76.59322033898304;60.36462093862816;76.61518093556928;4;2.0;95.0;30.0;15;3;8;91.0;57.50543900543901;model/images\image-785506.jpg
62.6;57.91588785046729;76.61518093556928;6;2.0;78.0;0.0;0;2;0;91.97563176895306;48.861111111111114;model/images\image-6754925.jpg
61.69064748201439;62.620535714285715;76.61518093556928;4;1.0;81.0;32.0;11;4;9;83.0;57.50543900543901;model/images\image-459303.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;2.0;18.0;15.0;5;10;0;80.0;61.91305785123967;model/images\image-3860695.jpg
45.64242424242424;42.639405204460964;32.39297210300429;1;2.0;15.0;0.0;0;1;0;100.0;48.861111111111114;model/images\image-12600216.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;1.0;84.0;20.0;10;2;6;96.0;61.91305785123967;model/images\image-14275773.jpg
48.62264150943396;58.2013769363167;32.39297210300429;1;1.0;30.0;0.0;0;2;6;91.97563176895306;48.861111111111114;model/images\image-17039969.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;68.0;0.0;15;3;9;97.0;57.50543900543901;model/images\image-13874329.jpg
69.48076923076923;58.2013769363167;32.39297210300429;2;1.0;60.0;0.0;20;2;20;100.0;48.861111111111114;model/images\image-4181116.jpg
48.62264150943396;58.2013769363167;32.39297210300429;3;2.5;25.0;0.0;10;1;0;100.0;48.861111111111114;model/images\image-7333833.jpg
34.3921568627451;35.107883817427386;76.61518093556928;6;1.0;45.0;0.0;0;5;0;75.0;48.861111111111114;model/images\image-5625651.jpg
76.59322033898304;60.36462093862816;76.61518093556928;4;1.5;130.0;0.0;20;2;22;91.97563176895306;57.50543900543901;model/images\image-17690702.jpg
72.5973282442748;62.620535714285715;76.61518093556928;4;2.0;150.0;40.0;0;2;2;99.0;61.91305785123967;model/images\image-8108997.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;2.0;18.0;15.0;0;10;0;91.97563176895306;61.91305785123967;model/images\image-3861002.jpg
35.26712328767123;32.661921708185055;32.39297210300429;2;1.0;35.0;25.0;0;5;0;91.97563176895306;61.91305785123967;model/images\image-7468116.jpg
53.37840290381125;62.620535714285715;32.39297210300429;3;1.5;40.0;10.0;15;1;8;91.97563176895306;61.91305785123967;model/images\image-16978923.jpg
46.1;42.639405204460964;76.61518093556928;2;1.0;50.0;0.0;0;1;0;40.0;57.50543900543901;model/images\image-16248615.jpg
61.69064748201439;62.620535714285715;76.61518093556928;2;1.0;53.0;15.0;18;2;0;100.0;57.50543900543901;model/images\image-16374079.jpg
59.074074074074076;58.2013769363167;76.61518093556928;5;2.0;98.0;40.0;32;2;2;93.0;48.861111111111114;model/images\image-17329266.jpg
41.53061224489796;35.107883817427386;32.39297210300429;1;1.0;20.0;0.0;0;2;0;92.0;57.50543900543901;model/images\image-11558221.jpg
64.85915492957747;62.620535714285715;76.61518093556928;3;1.0;81.0;25.0;5;2;7;98.0;57.50543900543901;model/images\image-15394125.jpg
45.64242424242424;42.639405204460964;76.61518093556928;6;2.0;119.0;32.0;35;2;10;98.0;57.50543900543901;model/images\image-16446376.jpg
56.53488372093023;47.84858044164038;76.61518093556928;2;1.0;49.0;0.0;0;1;4;91.0;61.91305785123967;model/images\image-16772487.jpg
45.84375;45.457142857142856;76.61518093556928;6;2.0;80.0;0.0;15;1;10;80.0;48.861111111111114;model/images\image-16806380.jpg
61.69064748201439;62.620535714285715;76.61518093556928;5;2.0;70.0;0.0;23;3;0;60.0;48.861111111111114;model/images\image-707670.jpg
48.121212121212125;46.7008547008547;32.39297210300429;2;1.0;32.0;10.0;0;1;12;90.0;57.50543900543901;model/images\image-5265244.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;1.0;99.0;25.0;12;2;12;100.0;61.91305785123967;model/images\image-17749414.jpg
53.37840290381125;62.620535714285715;76.61518093556928;6;1.0;80.0;30.0;30;2;9;96.0;57.50543900543901;model/images\image-14257720.jpg
32.583333333333336;42.639405204460964;76.61518093556928;4;1.0;65.0;40.0;15;5;15;100.0;48.861111111111114;model/images\image-10594739.jpg
61.69064748201439;62.620535714285715;32.39297210300429;1;1.0;35.0;0.0;0;1;0;91.97563176895306;48.861111111111114;model/images\image-13760928.jpg
65.49375;62.620535714285715;76.61518093556928;4;1.0;105.0;0.0;0;3;8;91.97563176895306;48.861111111111114;model/images\image-17750115.jpg
62.6;57.91588785046729;76.61518093556928;4;1.0;109.0;30.0;0;1;0;91.97563176895306;61.91305785123967;model/images\image-13074368.jpg
69.48076923076923;58.2013769363167;76.61518093556928;2;1.0;57.0;0.0;10;7;0;96.0;57.50543900543901;model/images\image-6432904.jpg
74.50344827586207;68.73872180451127;76.61518093556928;4;3.0;150.0;40.0;0;1;22;91.97563176895306;48.861111111111114;model/images\image-5004249.jpg
43.24;47.84858044164038;76.61518093556928;4;1.0;45.0;15.0;5;1;21;91.97563176895306;48.861111111111114;model/images\image-17451861.jpg
72.5973282442748;62.620535714285715;32.39297210300429;2;1.0;35.0;0.0;15;3;6;94.0;61.91305785123967;model/images\image-1061953.jpg
64.85915492957747;62.620535714285715;32.39297210300429;2;1.0;60.0;20.0;0;1;29;92.0;61.91305785123967;model/images\image-6343738.jpg
74.50344827586207;68.73872180451127;32.39297210300429;4;1.0;45.0;0.0;18;1;5;93.0;61.91305785123967;model/images\image-15585534.jpg
41.53061224489796;35.107883817427386;32.39297210300429;2;1.0;45.0;30.0;0;2;30;91.97563176895306;61.91305785123967;model/images\image-6575326.jpg
65.49375;62.620535714285715;76.61518093556928;10;1.0;150.0;20.0;0;2;13;72.0;48.861111111111114;model/images\image-9309097.jpg
61.69064748201439;62.620535714285715;32.39297210300429;2;2.0;55.0;15.0;0;2;7;97.0;57.50543900543901;model/images\image-11645634.jpg
61.69064748201439;62.620535714285715;76.61518093556928;4;1.0;60.0;27.0;10;2;3;94.0;61.91305785123967;model/images\image-795472.jpg
48.121212121212125;46.7008547008547;32.39297210300429;2;1.0;35.0;0.0;0;1;21;91.97563176895306;48.861111111111114;model/images\image-17543080.jpg
43.05882352941177;34.140845070422536;32.39297210300429;1;1.0;30.0;0.0;6;1;30;91.97563176895306;48.861111111111114;model/images\image-16296684.jpg
64.85915492957747;62.620535714285715;32.39297210300429;2;1.0;50.0;10.0;0;3;16;97.0;57.50543900543901;model/images\image-7125793.jpg
35.26712328767123;32.661921708185055;32.39297210300429;2;1.0;23.0;15.0;0;1;14;94.0;61.91305785123967;model/images\image-12689384.jpg
72.5973282442748;62.620535714285715;76.61518093556928;5;2.0;120.0;30.0;0;3;10;100.0;48.861111111111114;model/images\image-16139533.jpg
65.49375;62.620535714285715;76.61518093556928;3;1.0;60.0;25.0;10;1;1;98.0;61.91305785123967;model/images\image-13197405.jpg
28.55;35.107883817427386;32.39297210300429;2;1.0;20.0;0.0;0;1;17;96.0;48.861111111111114;model/images\image-14541338.jpg
49.83695652173913;60.36462093862816;76.61518093556928;3;1.0;49.0;15.0;10;3;14;88.0;61.91305785123967;model/images\image-9839407.jpg
53.37840290381125;62.620535714285715;76.61518093556928;3;1.0;49.0;15.0;12;3;12;91.0;48.861111111111114;model/images\image-11731488.jpg
53.37840290381125;62.620535714285715;76.61518093556928;2;1.0;35.0;25.0;6;4;6;77.0;61.91305785123967;model/images\image-11490773.jpg
64.85915492957747;62.620535714285715;76.61518093556928;2;1.0;48.0;21.0;10;5;0;100.0;61.91305785123967;model/images\image-8829046.jpg
40.666666666666664;42.65909090909091;32.39297210300429;2;3.0;45.0;0.0;0;1;29;75.0;57.50543900543901;model/images\image-8494524.jpg
64.85915492957747;62.620535714285715;76.61518093556928;2;1.0;55.0;25.0;0;3;11;94.0;57.50543900543901;model/images\image-2906165.jpg
59.074074074074076;58.2013769363167;32.39297210300429;2;1.0;33.0;0.0;0;1;15;100.0;57.50543900543901;model/images\image-4286165.jpg
53.37840290381125;62.620535714285715;76.61518093556928;4;1.0;53.0;15.0;15;2;8;85.0;57.50543900543901;model/images\image-4370407.jpg
53.88970588235294;58.2013769363167;32.39297210300429;6;2.0;35.0;10.0;20;1;15;91.97563176895306;61.91305785123967;model/images\image-7008912.jpg
53.37840290381125;62.620535714285715;32.39297210300429;2;1.0;23.0;5.0;10;2;18;90.0;61.91305785123967;model/images\image-5104989.jpg
28.55;35.107883817427386;76.61518093556928;2;1.0;45.0;30.0;0;2;18;91.97563176895306;57.50543900543901;model/images\image-18093642.jpg
41.53061224489796;35.107883817427386;32.39297210300429;2;2.0;35.0;15.0;15;2;12;96.0;57.50543900543901;model/images\image-2774760.jpg
48.121212121212125;46.7008547008547;76.61518093556928;2;1.0;60.0;20.0;20;2;0;93.0;48.861111111111114;model/images\image-100411.jpg
74.50344827586207;68.73872180451127;76.61518093556928;2;1.0;80.0;60.0;0;6;17;100.0;48.861111111111114;model/images\image-12328273.jpg
65.49375;62.620535714285715;76.61518093556928;2;1.0;60.0;25.0;0;3;4;96.0;57.50543900543901;model/images\image-4491361.jpg
55.28333333333333;58.2013769363167;32.39297210300429;2;1.0;26.0;0.0;0;3;15;95.0;61.91305785123967;model/images\image-10535009.jpg
50.53125;68.73872180451127;76.61518093556928;4;1.0;47.0;20.0;0;1;0;100.0;57.50543900543901;model/images\image-13374710.jpg
69.01379310344828;62.620535714285715;76.61518093556928;6;2.0;99.0;200.0;30;2;4;93.0;61.91305785123967;model/images\image-6524681.jpg
52.166666666666664;42.65909090909091;32.39297210300429;2;1.0;35.0;0.0;0;1;8;91.97563176895306;61.91305785123967;model/images\image-17771137.jpg
69.48076923076923;58.2013769363167;76.61518093556928;6;2.0;195.0;30.0;35;1;6;83.0;57.50543900543901;model/images\image-102091.jpg
45.55172413793103;42.639405204460964;32.39297210300429;1;1.0;47.0;0.0;0;1;30;97.0;48.861111111111114;model/images\image-12215755.jpg
65.49375;62.620535714285715;32.39297210300429;1;1.0;18.0;0.0;0;2;0;84.0;57.50543900543901;model/images\image-7236985.jpg
61.69064748201439;62.620535714285715;76.61518093556928;6;1.0;54.0;29.0;10;4;6;99.0;57.50543900543901;model/images\image-8814854.jpg
53.37840290381125;62.620535714285715;76.61518093556928;2;1.0;68.0;0.0;0;2;8;93.0;61.91305785123967;model/images\image-14264976.jpg
72.5973282442748;62.620535714285715;32.39297210300429;1;5.0;21.0;0.0;0;4;0;91.97563176895306;61.91305785123967;model/images\image-6036062.jpg
